TimeStamps,AnkleAccelerometer,,,AnkleAngularVelocity,,,AnkleLuminosity,RightPocketAccelerometer,,,RightPocketAngularVelocity,,,RightPocketLuminosity,BeltAccelerometer,,,BeltAngularVelocity,,,BeltLuminosity,NeckAccelerometer,,,NeckAngularVelocity,,,NeckLuminosity,WristAccelerometer,,,WristAngularVelocity,,,WristLuminosity,BrainSensor,Infrared1,Infrared2,Infrared3,Infrared4,Infrared5,Infrared6,Subject,Activity,Trial
,x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s),illuminance (lx),x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s),illuminance (lx),x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s),illuminance (lx),x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s),illuminance (lx),x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s),illuminance (lx),,,,,,,
2018-07-09T13:56:34.912888,0.941,-0.189,0.131,-3.72,-0.366,0.915,443.05,0.925,0.007,-0.3,-1.22,-0.305,-2.439,23.821,0.019,0.976,-0.106,12.927,-7.683,0.305,7.94,-0.479,-0.027,-0.959,8.537,-4.756,0.915,427.119,0.829,0.381,0.162,-7.561,2.256,-24.634,170.443,104,0,1,1,1,1,1,10,10,2,10
2018-07-09T13:56:34.963523,0.954,-0.19,0.101,-0.061,-4.573,1.098,443.05,0.925,0.007,-0.3,-3.11,-1.22,0.793,23.821,0.019,0.976,-0.106,-5.061,-5.549,2.073,7.94,-0.479,-0.027,-0.959,0.671,-7.744,5.366,427.119,0.901,0.275,0.167,-50.244,-17.622,-14.268,170.443,54,0,1,1,1,1,1,10,10,2,10
2018-07-09T13:56:35.005134,0.954,-0.19,0.101,-0.488,-2.805,0.732,443.05,0.914,0.029,-0.277,-5.976,-0.671,2.561,23.821,-0.004,0.958,-0.109,-8.415,-6.22,1.951,7.94,-0.494,-0.036,-0.945,1.829,-7.134,6.707,427.119,0.883,0.217,0.201,-23.72,-20.488,-12.5,604.279,-70,0,1,1,1,1,1,10,10,2,10
2018-07-09T13:56:35.060168,0.971,-0.205,0.092,-1.463,0.61,-0.366,443.05,0.89,0.03,-0.306,-9.146,-0.915,3.293,23.821,-0.004,0.958,-0.109,-4.878,-7.5,1.463,7.94,-0.521,-0.039,-0.929,8.232,-6.28,9.329,427.119,0.883,0.217,0.201,-6.768,-26.829,-7.927,604.279,-54,0,1,1,1,1,1,10,10,2,10
2018-07-09T13:56:35.112306,0.971,-0.205,0.092,16.89,11.768,3.476,443.05,0.89,0.03,-0.306,-8.598,-2.927,1.524,23.821,0.014,0.945,-0.126,-7.683,-5.732,1.707,7.94,-0.521,-0.039,-0.929,7.988,-5.549,9.939,427.119,1.054,0.188,0.42,-11.768,-27.195,1.28,604.279,-4,0,1,1,1,1,1,10,10,2,10
2018-07-09T13:56:35.161443,0.961,-0.238,0.167,13.841,13.049,0.427,443.05,0.89,0.074,-0.336,-9.024,-7.439,-3.78,23.821,-0.024,0.933,-0.164,-3.78,-4.878,0.427,7.94,-0.595,-0.026,-0.93,12.195,2.378,13.415,427.119,1.198,0.062,0.369,53.354,39.878,7.317,604.279,338,0,1,1,1,1,1,10,10,2,10
2018-07-09T13:56:35.209571,0.984,-0.227,0.211,0.854,8.537,-20.488,443.05,0.908,0.049,-0.268,3.78,-17.683,-12.927,23.821,-0.024,0.933,-0.164,4.329,-5.61,-3.415,7.94,-0.648,-0.03,-0.814,19.573,-14.207,6.524,427.119,1.198,0.062,0.369,133.476,50.183,-24.146,604.279,104,0,1,1,1,1,1,10,10,2,10
2018-07-09T13:56:35.254696,0.984,-0.227,0.211,3.598,-2.134,-18.537,443.05,0.908,0.049,-0.268,0.732,-2.439,-8.293,23.821,-0.002,0.953,-0.091,22.439,-18.963,-2.805,7.94,-0.648,-0.03,-0.814,-0.854,-19.207,16.585,427.119,1,0.33,0.287,132.805,45.122,-49.451,604.279,52,0,1,1,1,1,1,10,10,2,10
2018-07-09T13:56:35.304831,1.041,-0.175,0.144,9.451,2.195,-18.902,443.05,0.801,0.183,-0.33,-16.098,0.366,-26.646,23.821,-0.002,0.953,-0.091,9.329,-14.512,-4.756,7.94,-0.567,-0.128,-0.775,-2.195,1.402,15.427,427.119,1,0.33,0.287,99.695,13.598,-53.902,604.279,418,0,1,1,1,1,1,10,10,2,10
2018-07-09T13:56:35.362989,1.041,-0.175,0.144,10.122,13.72,-19.878,443.05,0.801,0.183,-0.33,-23.902,-20.732,-50.488,23.821,-0.066,0.917,-0.224,82.683,-7.744,-32.256,7.94,-0.567,-0.128,-0.775,9.268,37.317,15.427,427.119,0.762,1.361,0.184,-76.829,20.549,-21.28,604.279,-378,0,1,1,1,1,1,10,10,2,10
