TimeStamps,AnkleAccelerometer,,,AnkleAngularVelocity,,,AnkleLuminosity,RightPocketAccelerometer,,,RightPocketAngularVelocity,,,RightPocketLuminosity,BeltAccelerometer,,,BeltAngularVelocity,,,BeltLuminosity,NeckAccelerometer,,,NeckAngularVelocity,,,NeckLuminosity,WristAccelerometer,,,WristAngularVelocity,,,WristLuminosity,BrainSensor,Infrared1,Infrared2,Infrared3,Infrared4,Infrared5,Infrared6,Subject,Activity,Trial
,x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s),illuminance (lx),x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s),illuminance (lx),x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s),illuminance (lx),x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s),illuminance (lx),x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s),illuminance (lx),,,,,,,
2018-07-09T14:00:58.743536,-0.133,-0.814,-0.574,1.89,-0.366,0.366,417.748,0.078,0.841,0.594,-2.378,-4.939,4.939,24.295,0.125,-0.048,1.06,-2.012,-5.549,-2.256,836.201,-0.38,0.079,0.906,-13.354,-36.28,-15.915,490.3,-0.459,-0.396,0.874,-29.512,-3.78,-5.854,509.704,107,1,1,0,0,1,1,10,11,3,11
2018-07-09T14:00:58.790661,-0.144,-0.81,-0.563,2.073,-0.671,0.915,417.748,0.084,0.77,0.599,-2.805,-5.366,11.28,24.295,0.125,-0.048,1.06,-15.366,-11.951,0.915,836.201,-0.38,0.079,0.906,-13.354,-36.28,-15.915,490.3,-0.459,-0.396,0.874,-45.427,-18.049,-13.049,509.704,-66,1,1,0,0,1,1,10,11,3,11
2018-07-09T14:00:58.846958,-0.141,-0.81,-0.564,-2.012,1.463,-0.183,417.748,0.129,0.809,0.611,-2.378,25.976,87.927,24.295,0.143,-0.103,0.989,-22.073,-10.244,11.098,836.201,-0.242,0.084,0.879,38.598,-48.11,11.22,490.3,-0.392,-0.565,0.856,-48.963,-21.463,-10.061,509.704,145,1,1,0,0,1,1,10,11,3,11
2018-07-09T14:00:58.909155,-0.141,-0.81,-0.564,-2.134,1.22,-0.427,417.748,0.129,0.809,0.611,-5.976,29.512,120.549,24.295,0.148,-0.131,1.029,-8.902,-3.841,5.183,836.201,-0.25,0.165,0.945,40.854,-42.317,19.634,490.3,-0.383,-0.578,0.828,-10.366,-1.829,3.537,509.704,273,1,1,0,0,1,1,10,11,3,11
2018-07-09T14:00:59.090645,-0.139,-0.809,-0.579,-3.415,1.037,-0.244,417.748,0.206,0.789,0.606,0.732,-1.341,-1.098,24.295,0.142,-0.105,1.014,5.366,10.488,-0.61,836.201,-0.189,0.228,0.919,7.866,-5.427,0.122,490.3,-0.383,-0.578,0.828,-40.732,-7.195,4.146,543.711,92,1,1,0,0,1,1,10,11,3,11
2018-07-09T14:00:59.136768,-0.139,-0.809,-0.579,-1.463,0.793,-0.061,417.748,0.206,0.789,0.606,1.402,0.915,-0.488,24.295,0.138,-0.098,1.022,2.927,4.512,1.402,836.201,-0.184,0.217,0.903,0.854,-10.549,4.573,490.3,-0.383,-0.578,0.828,-12.744,-0.305,13.11,543.711,48,1,1,0,0,1,1,10,11,3,11
2018-07-09T14:00:59.180387,-0.134,-0.811,-0.575,0.549,0.549,0,417.748,0.204,0.808,0.604,1.159,2.012,-0.366,24.295,0.138,-0.098,1.022,2.195,7.622,2.744,836.201,-0.184,0.217,0.903,-10.305,-14.695,1.951,490.3,-0.362,-0.62,0.821,-15.122,1.037,11.585,543.711,232,1,1,0,0,1,1,10,11,3,11
2018-07-09T14:00:59.227012,-0.134,-0.811,-0.575,0.61,0.427,0.305,417.748,0.204,0.808,0.604,2.622,2.256,-0.305,24.295,0.126,-0.092,1.056,3.537,9.207,3.354,836.201,-0.153,0.216,0.913,-14.024,-13.841,4.939,490.3,-0.362,-0.62,0.821,-22.805,5.732,2.622,543.711,986,1,1,0,0,1,1,10,11,3,11
2018-07-09T14:00:59.286169,-0.135,-0.81,-0.567,-0.061,0.793,-0.122,417.748,0.204,0.825,0.612,1.402,2.195,-0.366,24.295,0.124,-0.092,1.046,-2.012,3.72,0.793,836.201,-0.126,0.242,0.918,18.841,-19.573,10.976,490.3,-0.377,-0.672,0.789,2.317,28.72,4.695,543.711,875,1,1,0,0,1,1,10,11,3,11
2018-07-09T14:00:59.341817,-0.134,-0.813,-0.571,-0.244,0.915,-0.244,417.748,0.183,0.804,0.604,1.159,2.317,-0.488,24.295,0.124,-0.092,1.046,-3.659,7.744,0.183,836.201,-0.126,0.242,0.918,22.683,-17.561,12.866,490.3,-0.481,-0.576,0.716,27.134,30.305,-3.598,543.711,104,1,1,0,0,1,1,10,11,3,11
