TimeStamps,AnkleAccelerometer,,,AnkleAngularVelocity,,,AnkleLuminosity,RightPocketAccelerometer,,,RightPocketAngularVelocity,,,RightPocketLuminosity,BeltAccelerometer,,,BeltAngularVelocity,,,BeltLuminosity,NeckAccelerometer,,,NeckAngularVelocity,,,NeckLuminosity,WristAccelerometer,,,WristAngularVelocity,,,WristLuminosity,BrainSensor,Infrared1,Infrared2,Infrared3,Infrared4,Infrared5,Infrared6,Subject,Activity,Trial
,x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s),illuminance (lx),x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s),illuminance (lx),x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s),illuminance (lx),x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s),illuminance (lx),x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s),illuminance (lx),,,,,,,
2018-07-09T13:44:36.922711,0.986,-0.093,0.005,-10.488,21.646,-16.89,185.637,-0.827,-0.08,-0.42,17.744,0.244,5.427,1.185,0.622,0.699,0.026,43.72,-54.695,5.366,8.077,-0.581,0.103,-0.802,-30.793,-22.256,27.195,192.129,0.774,-0.431,0.287,-237.073,17.866,-71.159,1214.929,72,1,1,0,1,0,0,10,6,2,6
2018-07-09T13:44:36.963821,0.986,-0.093,0.005,-10.061,27.988,-19.024,185.637,-0.827,-0.08,-0.42,17.744,0.244,5.427,1.185,0.622,0.699,0.026,43.72,-54.695,5.366,8.077,-0.581,0.103,-0.802,-30.793,-22.256,27.195,192.129,0.774,-0.431,0.287,-237.073,17.866,-71.159,1214.929,113,1,1,0,1,0,0,10,6,2,6
2018-07-09T13:44:37.015966,1.002,-0.093,0.054,-8.171,35.244,-22.683,185.637,-0.827,-0.08,-0.42,11.89,0.61,-6.463,5.385,0.622,0.699,0.026,-5.488,-7.134,2.927,8.077,-0.629,0.157,-0.81,14.817,9.939,-14.634,192.129,0.673,0.037,0.264,188.171,34.146,15.915,1214.929,-34,1,1,0,1,0,0,10,6,2,6
2018-07-09T13:44:37.057076,1.002,-0.093,0.054,-4.39,42.683,-28.11,185.637,-0.915,-0.032,-0.436,9.329,-14.878,-8.415,5.385,0.623,0.63,0.033,5.915,1.707,-13.537,8.077,-0.689,0.116,-0.877,19.573,-1.098,-13.171,192.129,0.673,0.037,0.264,162.805,2.988,64.146,1214.929,0,1,1,0,1,0,0,10,6,2,6
2018-07-09T13:44:37.106210,1.071,-0.051,0.152,1.707,53.78,-33.963,185.637,-0.937,-0.045,-0.51,8.232,-7.195,7.561,5.385,0.742,0.759,0.063,52.134,-29.024,-1.707,8.077,-0.689,0.116,-0.877,19.39,-3.963,-19.207,192.129,1.076,0.288,0.27,103.659,-10.183,105.183,1214.929,-35,1,1,0,1,0,0,10,6,2,6
2018-07-09T13:44:37.162361,1.111,-0.055,0.185,-20.549,67.683,-34.512,185.637,-0.937,-0.045,-0.51,-9.695,5,0.488,5.385,0.742,0.759,0.063,6.28,23.72,6.28,8.077,-0.77,0.056,-0.918,-0.488,-6.159,-9.146,192.129,1.076,0.288,0.27,92.561,-11.646,131.159,1214.929,137,1,1,0,1,0,0,10,6,2,6
2018-07-09T13:44:37.214504,1.111,-0.055,0.185,-8.841,68.78,-39.268,185.637,-0.977,-0.136,-0.521,-19.634,16.463,-7.683,5.385,0.589,0.77,0.001,-69.695,88.171,1.402,8.077,-0.682,0.029,-0.914,30.549,5,-35.549,192.129,1.259,0.315,0.217,111.524,-11.463,146.707,1214.929,150,1,1,0,1,0,0,10,6,2,6
2018-07-09T13:44:37.261129,1.197,-0.127,0.142,2.683,75.183,-51.646,185.637,-0.872,-0.19,-0.615,-20.61,14.085,-14.634,5.385,0.81,0.844,-0.063,52.317,-17.439,36.89,8.077,-0.682,0.029,-0.914,-19.634,17.5,-15.061,192.129,1.16,0.404,0.197,131.707,-2.683,135.366,1214.929,106,1,1,0,1,0,0,10,6,2,6
2018-07-09T13:44:37.309759,1.197,-0.127,0.142,-3.293,87.317,-75.061,185.637,-0.872,-0.19,-0.615,-35.732,15.427,-22.805,5.385,0.81,0.844,-0.063,30.854,19.634,37.5,8.077,-0.42,0.018,-1.055,-20.122,17.988,-17.5,192.129,1.16,0.404,0.197,115.915,10.549,104.756,1214.929,16,1,1,0,1,0,0,10,6,2,6
2018-07-09T13:44:37.355382,1.284,-0.147,0.188,72.073,119.512,-139.573,185.637,-0.633,-0.476,-0.517,-1.768,19.329,-7.134,5.385,0.327,0.804,-0.194,5.671,1.707,1.951,8.077,-0.42,0.018,-1.055,-4.878,-7.683,4.695,192.129,0.821,0.415,0.208,70.122,15.305,72.622,1214.929,276,1,1,0,1,0,0,10,6,2,6
